id,firstName,lastName,fullName,department,numEvals,overallRating,materialClear,studentDifficulties,courses,tags,courses_count,tags_count
38e2c8d0-8035-44de-8495-e5bccab7736e,Stephen,Cohen,Stephen Cohen,ENGL,7,3.25,3.25,3.25,ENGL 134; ENGL 145,,2,0
38e5cde8-9d3e-41d2-884f-f4d9315aadc9,Eric,Fisher,Eric Fisher,ECON,105,2.43,2.36,2.19,ECON 101; ECON 201; ECON 202; ECON 222; ECON 330; ECON 333; ECON 337; ECON 339; ECON 401; ECON 404; ECON 405; ECON 460; ECON 512,Inflexible Deadline Policy:1; Inflexible Grading Policy:1; Zoom Office Hours:2; Inflexible Attendance Policy:2; Uploads Slides:3; Flexible Attendance Policy:3; Flexible Deadline Policy:1,13,7
38ecefd6-bd03-4082-8e26-3c8984b2df6c,Sara,Bartlett,Sara Bartlett,PSY,9,3.42,3.72,3.82,PSY 318; SOC 326; PSY 310,Uploads Slides:1,3,1
38f22b95-36c2-44e1-9c45-4631340fcc74,Morgan,Leckie,Morgan Leckie,ENGL,5,3.5,3.17,3.5,ENGL 134; ENGL 145,,2,0
38fc8943-1968-4d6a-9443-f626c30c9d72,Goro,Kato,Goro Kato,MATH,193,3.09,3.03,2.94,MATH 112; MATH 118; MATH 141; MATH 142; MATH 143; MATH 241; MATH 243; MATH 244; MATH 248; MATH 341,,10,0
39025e78-0f8a-480f-b74a-5d41c81848b4,Peter,Schuster,Peter Schuster,ME,33,2.88,2.82,2.82,PHYS 132; ME 211; ME 234; ME 328; ME 329; ME 401; ME 404; ME 428; ME 502; ME 504,,10,0
395ff327-9b3e-481a-b08e-0ca418d4e29b,Harry,Busselen Jr.,Harry Busselen Jr.,PSY,26,1.65,1.54,1.65,PSY 103; SOC 105; MATH 110; PSY 110; SOC 110; SCM 112; SOC 301; SOC 306,,8,0
39770a93-8c12-42fd-a8a9-96e028b0ea4c,Benjamin,Davidson,Benjamin Davidson,BIO,2,0.33,1,0.33,BIO 263,,1,0
39bb17d2-5b0a-44cc-9807-1504cf2d2237,Katya,Cengel,Katya Cengel,JOUR,8,2.46,2.36,2.54,JOUR 203; JOUR 219; JOUR 401; JOUR 407,Fast Response Time:1; Inflexible Attendance Policy:2; Inflexible Grading Policy:1; Inflexible Deadline Policy:1; No Breaks During Lecture:1,4,5
3a022846-d480-43a2-bd7f-da9f165b2f5b,Jafra,Thomas,Jafra Thomas,KINE,2,3,2,3,KINE 278; HLTH 405,Inflexible Deadline Policy:1; Inflexible Grading Policy:1; No Breaks During Lecture:1; Flexible Deadline Policy:1; Uploads Slides:1,2,5
3a20fb78-33b9-4d40-be1f-da26dda3f680,Thomas,Patchell,Thomas Patchell,ENGL,3,2.25,1.5,1.75,ENGL 134; ENGL 145,,2,0
3a2fa76f-bc5f-4757-bc29-26cfefa3aa73,Bradford,Applin,Bradford Applin,IME,1,4,4,4,IME,Flexible Deadline Policy:1; Flexible Grading Policy:1,1,2
3a576515-fde9-4927-b86a-65d59ac29c9a,Ryan,Hatch,Ryan Hatch,ENGL,18,3.31,3.66,3.37,ENGL 202; ENGL 253; ENGL 349; ENGL 352; ENGL 381,Recorded Lectures:2; Fast Response Time:1; Uploads Slides:1; Hybrid Option:2,5,4
3a7c2cf3-20c7-4c5f-a642-d4056c0af06e,James,Tejani,James Tejani,HIST,53,3.74,3.79,3.75,HIST 201; HIST 207; HIST 208; HIST 227; HIST 321; HIST 406; HIST 440,High In-Person Availability:3; Fast Response Time:2; Zoom Office Hours:3; Inflexible Attendance Policy:5; Supplemental Study Material:1; Inflexible Grading Policy:3; Inflexible Deadline Policy:2,7,7
3a932848-31fc-4156-a7bd-22a5782712a8,Paulo,Iscold,Paulo Iscold,AERO,3,4,4,4,AERO 121,Flexible Grading Policy:1; Uploads Slides:1,1,2
3a9ed40d-14bc-4064-9c5d-b86c9af2b8be,Corbin,Hodges,Corbin Hodges,BIO,19,1.36,1.64,1.36,BIO 213; BIO 227; BIO 325,,3,0
3af612d5-0b0b-4902-9d90-c8dae6a5c9da,Paige,Jewell,Paige Jewell,AERO,3,4,4,4,AERO 567,Fast Response Time:2; Flexible Attendance Policy:1; Honor DRC Accommodations:1,1,3
3afa69e0-2e1a-49a4-9982-9d4ed595f5cf,Rob,McDonald,Rob McDonald,AERO,9,1.91,2.18,2,AERO 425; AERO 443; AERO 480; AERO 517,,4,0
3afefd72-65f1-4c55-b633-a7cce136074f,Joe,Lynch,Joe Lynch,PHIL,120,2.42,2.39,2.28,PHIL 125; PHIL 230; PHIL 231; PHIL 232; RELS 305; PHIL 307; RELS 307; PHIL 320; PHIL 321; PHIL 342; PHIL 422,Inflexible Grading Policy:2,11,1
3b0821b5-a9ec-43c4-aed1-2af998bc120a,Ron,Eisworth,Ron Eisworth,EE,10,3.58,3.58,3.75,CPE 129; CSC 129; EE 129; CPE 169; EE 241; EE 242; EE 361,,7,0
3b133838-55b8-4aec-aa00-9b4150c9b774,Daniel,Rodriguez Ramirez,Daniel Rodriguez Ramirez,PSY,1,2,4,1,PSY,Uploads Slides:1,1,1
3b347b60-6915-4381-9603-2894460e692b,Dan,Waldorf,Dan Waldorf,IME,15,3.13,3.4,3.07,IME 144; IME 241; IME 251; IME 314; IME 330; IME 335; IME 336; IME 341; IME 352; IME 435; IME 450,,11,0
3b8cf6a5-7833-44ea-92ae-08f7e2b1897f,Margaret,Pedone,Margaret Pedone,ARCH,11,3.75,3.33,3.58,ARCH 131; ARCH 241; ARCH 251; ARCH 252,,4,0
3b9314fc-5be5-46a4-8f70-029d225ab53c,Christopher,Dicus,Christopher Dicus,NR,35,1.86,2,1.77,FNR 204; AERO 208; FNR 208; FNR 307; FNR 308; FNR 312; FNR 339; FNR 340; FNR 400; FNR 455,,10,0
3b9fea6f-b3ed-4bfc-8d9b-dd8d02e4ca8f,Carol,Lowell,Carol Lowell,PHYS,35,3.72,3.64,3.78,CHEM 106; PHYS 106; CHEM 110; CHEM 111; PSC 304,,5,0
3baf569f-fb62-4a2a-bc59-3222d95ccadb,Katherine,Swanson,Katherine Swanson,DSCI,10,3.81,3.81,3.4,DSCI 230; ASCI 220; ASCI 355,Flexible Attendance Policy:2; Pop Quizzes:5; Supplemental Study Material:1; Recorded Lectures:3; Uploads Slides:5; Class Handouts:1; No Breaks During Lecture:2; Fast Response Time:1; Inflexible Attendance Policy:1,3,9
3bdb607e-286d-4bc7-a0b6-0c323bda89f3,Kyle,Debernardi,Kyle Debernardi,IME,8,4,4,4,IME 146; ME 251; IME 144; IME 145; IME 143,Flexible Deadline Policy:1; Fast Response Time:2; Inflexible Attendance Policy:2,5,3
3c5577af-8474-40b7-bc4f-e007a13140ae,Irina,Ivchenko,Irina Ivchenko,MATH,3,2.67,3,2.67,MATH 221,Flexible Attendance Policy:2; Supplemental Study Material:1; Honor DRC Accommodations:1,1,3
3c9c2c41-fc99-4d43-89e4-64e84f3cb57d,Jeffrey,Tolin,Jeffrey Tolin,BUS,21,3.05,2.95,3,BUS 320; BUS 410; GSA 538; GSA 550,,4,0
3ccf2c4a-7a84-4c0d-8db0-8058fffe4337,Anne,Regan,Anne Regan,ENGL,63,2.38,2.37,2.44,ENGL 134; ENGL 148; ENGL 149; ENGL 210; ENGL 310; ENGL 147,Fast Response Time:2; Inflexible Attendance Policy:1; Class Handouts:1; Inflexible Deadline Policy:2; Inflexible Grading Policy:2; Hybrid Option:1,6,6
3cf5d062-c99c-421c-9093-d757279a431f,Daniel,Smith,Daniel Smith,ENGL,17,3.44,3.39,3.22,ENGL 134; ENGL 387,,2,0
3d44eb96-cc48-432a-886a-d762fb330024,Ken,Macro,Ken Macro,GRC,31,3.85,3.9,3.87,GRC 101; GRC 204; GRC 324; GRC 361; GRC 421; GRC 472,Fast Response Time:1; Flexible Attendance Policy:2; Class Handouts:2; Uploads Slides:1,6,4
3d5dda5f-6455-4bdd-81ed-4d80768a5a04,Kim,Shollenberger,Kim Shollenberger,ME,37,2.82,2.7,2.7,ME 236; ME 302; ME 313; ME 341; ME 343; ME 344; ME 347; ME 554; ME 303,Zoom Office Hours:1; Flexible Attendance Policy:1; Inflexible Grading Policy:1,9,3
3d867522-0ea0-45db-aa7b-b48989ded1fd,Heather,Keefer,Heather Keefer,FSN,1,4,4,4,FSN,,1,0
3dad6655-92e6-403d-91fc-af63ca736da6,Sean,Echols,Sean Echols,PHYS,74,2.29,2.58,2.13,PHYS 122; PHYS 131; PHYS 132; PHYS 133; PHYS 141; PHYS 211; PHYS 341; PHYS 143; PHYS 142,Inflexible Attendance Policy:2; Inflexible Deadline Policy:3; Inflexible Grading Policy:1; Uploads Slides:1; No Breaks During Lecture:4; Zoom Office Hours:3; High In-Person Availability:1; Flexible Deadline Policy:1; Recorded Lectures:1; Supplemental Study Material:4; Fast Response Time:2,9,11
3db68996-5636-4327-b44b-6ee009b7f6d4,Marion,Hart,Marion Hart,SPAN,16,3.42,3.25,3.48,SPAN 233; SPAN 305; HUM 310; SPAN 302; SPAN 103,Zoom Office Hours:1; High In-Person Availability:1; Honor DRC Accommodations:1,5,3
3dbd8802-dfd5-4b1b-bd90-69577a1475ce,Christopher,Lupo,Christopher Lupo,CPE,18,3.64,3.45,3.55,CPE 101; CPE 315; CPE 357; CPE 458; CPE 520,,5,0
3dddff3b-08b6-4409-90ea-a5b177d56f69,John,Saghri,John Saghri,EE,65,1.81,1.78,1.52,EE 112; CPE 129; EE 201; EE 211; EE 212; CPE 215; AERO 219; CPE 219; EE 228; EE 241; EE 242; EE 251; CPE 259; EE 314; CPE 319; EE 328; EE 342; EE 424,Zoom Office Hours:1; Uploads Slides:1,18,2
3df57926-abfb-406e-a08d-47a1fccf6bfc,Howard,Weisenthal,Howard Weisenthal,ARCH,46,2.67,2.72,2.54,ARCH 106; ENGL 148; ARCH 241; ARCH 242; ARCH 251; ARCH 252; ARCH 253,,7,0
3e33eecb-c14f-43b5-a111-17a0f06d2e4a,John,Oliver,John Oliver,CPE,3,4,4,4,CPE 350; CPE 100; CPE 315,,3,0
3e42a5b7-82d7-443f-96c0-0c63e79cc1f5,Chance,Hoellwarth,Chance Hoellwarth,PHYS,47,1.59,1.61,1.48,PHYS 101; PSC 101; PHYS 121; PHYS 125; PHYS 131; PHYS 132; PHYS 133; PHYS 141; PHYS 206,,9,0
3e4c67e4-619f-46eb-a815-28d9f26557ec,Tim,Farrell,Tim Farrell,ENGL,11,3.83,3.9,3.9,ENGL 134; ENGL 133,Inflexible Attendance Policy:1; Flexible Deadline Policy:5; Class Handouts:4; Fast Response Time:1; High In-Person Availability:1,2,5
3e73b179-df27-4a4b-bb5d-ceedbd726923,MD,Salam,MD Salam,EE,2,3,2.5,4,EE 201; EE 251,,2,0
3eb5db9a-6d17-480e-91d7-65b4cf86dac9,Marivel,Lozano,Marivel Lozano,SPAN,2,0.5,0.5,1,SPAN 103; SPAN 202,Inflexible Attendance Policy:1,2,1
3ebd24bf-c2ce-4a73-9fb1-ce416e72facd,Michael,Pence,Michael Pence,AEPS,1,4,4,4,AEPS,,1,0
3ecc893e-02ef-468b-b460-ac4fa2158b4e,Daniel,Seiver,Daniel Seiver,ECON,81,2.23,2.34,2.03,ECON 122; ECON 221; ECON 222; ECON 313; ECON 337; ECON 405,Zoom Office Hours:2; Inflexible Deadline Policy:1; Inflexible Grading Policy:1,6,3
3f0eccd6-fb4a-4d3b-9de1-c12a4b6bef24,Unny,Menon,Unny Menon,IME,8,3.67,3.56,3.44,IME 223; IME 418; IME 421; IME 455,,4,0
3f16f7b6-b9c5-47a9-844b-9101212b2ca3,William,Little,William Little,SPAN,9,2.93,3.64,2.93,SPAN 121; SPAN 124; SPAN 233,,3,0
3f623886-df5f-4a2e-a7d3-c8b1b618fe4e,Solina,Lindahl,Solina Lindahl,ECON,283,2.41,2.1,2.59,ECON 111; ECON 201; ECON 221; ECON 222; ECON 241; ECON 252; ECON 303; ECON 304; BUS 523; GSB 523,Fast Response Time:1; Honor DRC Accommodations:1; Uploads Slides:7; Flexible Attendance Policy:5; Supplemental Study Material:2; Recorded Lectures:1; High In-Person Availability:1; Flexible Grading Policy:2; Zoom Office Hours:1; Class Handouts:3; Inflexible Attendance Policy:1,10,11
3fa9db1c-b73f-44cc-a724-7aa1d3ef4de1,Misgana,Muleta,Misgana Muleta,CE,9,3.28,3.18,3.08,CE 336; CE 337; CE 434; CE 435; CE 440,,5,0
3fd1bfa2-524d-4ff4-a6e9-668ef1c2657b,Nianpin,Cheng,Nianpin Cheng,ITP,23,2.47,1.96,2.63,STAT 251; IME 301; IME 305; STAT 312; IT 332; IME 405; IT 410; STAT 321,Recorded Lectures:2; Uploads Slides:3; Flexible Attendance Policy:2; Fast Response Time:3; Honor DRC Accommodations:1; Supplemental Study Material:1; Inflexible Deadline Policy:1,8,7
3fe012bc-f278-49dd-ad67-4c3bc3c74268,Taylor,Haynes,Taylor Haynes,CHEM,30,1.8,1.45,2,CHEM 124; CHEM 125; CHEM 128; CHEM 312,Does Not Use Canvas:5; Inflexible Deadline Policy:5; No Breaks During Lecture:2; Inflexible Grading Policy:2; Supplemental Study Material:1,4,5
400c012d-e779-43ba-8777-06811ea7153c,Jean,Williams,Jean Williams,POLS,22,3.23,3.23,3.32,POLS 180; WS 301; POLS 310; POLS 338; POLS 345; POLS 360; POLS 419; POLS 470; POLS 481,Fast Response Time:1; Does Not Use Canvas:2; Uploads Slides:1; Zoom Office Hours:1; Inflexible Grading Policy:1,9,5
40468874-b2bd-472b-ba4f-987bba0813ea,David,Mitchell,David Mitchell,PHYS,69,3.55,3.54,3.54,ASTR 101; PHYS 101; PSC 101; ASTR 102; PHYS 102; PSC 102; PHYS 103; PSC 103; PHYS 121; PHYS 122; PHYS 132; PHYS 133; PHYS 141; PHYS 201; ASTR 301,Zoom Office Hours:5; Supplemental Study Material:1; No Breaks During Lecture:1; High In-Person Availability:2; Flexible Deadline Policy:1; Inflexible Attendance Policy:1,15,6
404ba100-a340-4dc1-833e-cad3777ca181,Stephen,Phillips,Stephen Phillips,ARCH,30,3.27,3.54,3.1,ARCH 217; ARCH 351; ARCH 420; ARCH 451; ARCH 452; ARCH 481,Zoom Office Hours:1; Uploads Slides:1,6,2
404f625a-385c-499a-9bde-f4011411dca5,Chris,Perello,Chris Perello,BUS,132,3.57,3.57,3.35,BUS 204; BUS 207; BUS 208; BUS 308; BUS 404; BUS 578,,6,0
405a8f49-3108-48b3-b6b2-425e4de5324a,Michael,Silvestri,Michael Silvestri,CHEM,38,3.06,2.89,3.06,CHEM 212; CHEM 216; CHEM 217; CHEM 316; CHEM 317; CHEM 319,,6,0
409d97cc-6685-4792-937f-7836403f9b4c,Daniel,Franchi,Daniel Franchi,IME,12,3.59,3.57,3.73,IME 314; IME 409; IME 315; IME 301,Recorded Lectures:2; Zoom Office Hours:2; Fast Response Time:1; Flexible Attendance Policy:1; Inflexible Deadline Policy:1; Uploads Slides:2,4,6
40b15aec-13fe-4831-82c1-6c68e13b3341,Bingyi (Nicole),Wu,Bingyi (Nicole) Wu,BUS,3,4,4,3.33,BUS 391; BUS 393,Uploads Slides:2; Fast Response Time:1,2,2
40ffdae2-0abc-43bd-a37f-422df76cd927,Jennifer,Carver,Jennifer Carver,BUS,2,1.67,2,2,BUS 207,,1,0
41370614-5504-4e2c-9a75-0687f1ae04a5,Li,Dang,Li Dang,BUS,45,2.56,2.56,2.63,BUS 214; BUS 215; BUS 319; BUS 321; BUS 323,Fast Response Time:1; Uploads Slides:1,5,2
414047ed-6130-48b3-a8ca-c305329ccf94,Brian,Jones,Brian Jones,MATH,35,3.8,3.85,3.83,CPE 101; CPE 103; MATH 118; CPE 202; MATH 221; CSC 430; CSC 248; CSC 445,Zoom Office Hours:1; Fast Response Time:2; Uploads Slides:1; No Breaks During Lecture:1; Does Not Use Canvas:1; Hybrid Option:1; High In-Person Availability:1,8,7
41532f7f-c8cb-4634-8acc-035bd5d56f25,William,Plummer,William Plummer,ASCI,30,1.32,1.1,1.16,ASCI 112; ASCI 229; ASCI 351; ASCI 363; ASCI 477,,5,0
415ace0c-a4f2-4c98-929f-09ab58ec7b8a,Stephen,Ball,Stephen Ball,PHIL,108,2.88,2.67,2.54,PHIL 231; PHIL 311; PHIL 330; PHIL 331; PHIL 333; PHIL 335,,6,0
4160c217-67a5-4fd0-8825-f75491a2a899,John,Belsher,John Belsher,BUS,2,3,3,3,BUS 409,,1,0
41651929-d98d-4d7f-9271-ca439b2dfa4e,Sean,Green,Sean Green,ENGL,42,3.47,3.69,3.35,ENGL 134; ENGL 145; ENGL 149,High In-Person Availability:1; Flexible Deadline Policy:1; Class Handouts:2; Honor DRC Accommodations:1; No Breaks During Lecture:2; Flexible Attendance Policy:1,3,6
4168b45e-8d7e-4226-83e7-af457421acf3,Grant,Holder,Grant Holder,CHEM,8,1.01,0.75,1.12,CHEM 129; CHEM 124,Flexible Deadline Policy:2; Flexible Attendance Policy:2; Uploads Slides:2; Fast Response Time:1; Inflexible Grading Policy:1; Does Not Use Canvas:5; Class Handouts:3; Zoom Office Hours:1; Flexible Grading Policy:1,2,9
41a17d34-d84a-4416-a710-63676c87c682,Andrew,Davol,Andrew Davol,ME,38,3.61,3.55,3.49,ME 134; ME 151; ME 211; ME 212; ME 318; ME 328; ME 329; ME 404; ME 441; ME 128,Fast Response Time:2; High In-Person Availability:2; Class Handouts:2; Supplemental Study Material:1,10,4
41a81595-1da8-4925-b22d-da290d2a16fd,Brent,Freeby,Brent Freeby,ARCH,30,3.32,3.32,3,ARCH 105; ARCH 121; ARCH 123; ARCH 130; ARCH 131; ARCH 132; ARCH 133; ARCH 160; ARCH 353,Fast Response Time:1,9,1
41ad5dd2-12c6-4923-9fbe-a1a417b1396b,Justin,Russak,Justin Russak,CHEM,20,1.86,1.76,1.71,CHEM 124; CHEM 125; CHEM 127; CHEM 128; CHEM 312,,5,0
41c3a5ba-b96b-40a6-ad55-69a9d7e39a27,David,Marshall,David Marshall,AERO,17,2.06,2.56,1.94,AERO 300; AERO 301; AERO 303; AERO 304; AERO 306; AERO 405; AERO 525,,7,0
41cf5aef-34b0-4a9b-82a8-6230f1d461a2,Sema,Alptekin,Sema Alptekin,IME,8,1.88,1.88,1.75,IME 101; HNRS 321; CE 375; IME 420; IME 462; IME 545,,6,0
41d846e9-0a1c-4629-914e-5e85c1b0dd75,Tom,DiSanto,Tom DiSanto,ARCH,16,3.11,3.11,3.06,EDES 113; ARCH 251; ARCH 252; ARCH 253; ARCH 343; EDES 408; ARCH 453,,7,0
41dafa23-0af0-4540-807d-66e7f34e18cd,Laura,Backus,Laura Backus,ASCI,12,4,4,4,ASCI 229; ASCI 203; ASCI 321,Flexible Deadline Policy:5; Flexible Grading Policy:5; Uploads Slides:7; High In-Person Availability:2; Class Handouts:2; Honor DRC Accommodations:1; Flexible Attendance Policy:2,3,7
41dd766d-fa70-42b6-946e-28fdca35ae9a,Afshin,Montakhab,Afshin Montakhab,PHYS,45,2.36,2.25,2.5,PHYS 141; PHYS 142; PHYS 121,Inflexible Deadline Policy:3; Fast Response Time:7; Flexible Attendance Policy:6; Inflexible Grading Policy:2; Uploads Slides:15; Flexible Grading Policy:4; High In-Person Availability:3; No Breaks During Lecture:5; Supplemental Study Material:1; Inflexible Attendance Policy:2; Pop Quizzes:1,3,11
41ea6378-4ef5-4b5b-b102-6cf410ab933b,Themistoklis,Mastoridis,Themistoklis Mastoridis,PHYS,14,3.25,3.19,3.25,PHYS 133; PHYS 141,,2,0
42193aec-91ea-462d-8ca0-f5fd25a0d81c,Michael,Multari,Michael Multari,CRP,6,3.43,3.43,3.29,CRP 213; CRP 315,,2,0
421f213c-ef45-44c9-a5a6-25392d4faac3,Coleen M.,Carrigan,Coleen M. Carrigan,SOC,22,2.83,3.09,2.7,ANT 101; ANT 201; SOC 201; WGS 350,,4,0
42277421-8fe5-4f5e-b3bf-c17806e57b0e,Andrew,Schaffner,Andrew Schaffner,STAT,63,3.05,3.18,3.08,STAT 218; STAT 251; STAT 252; STAT 324; STAT 350; STAT 426; STAT 430; STAT 462; STAT 513,,9,0
42312496-183f-42d8-80ed-d090b91998a7,Anahid,Behrouzi,Anahid Behrouzi,ARCE,5,3.6,3.6,3.8,ARCE 212; ARCE 371; ARCE 412; ARCE 226,High In-Person Availability:2; Class Handouts:2; Supplemental Study Material:1; Fast Response Time:1,4,4
424ec767-b9c0-462d-a3f3-daf87e36458a,Craig,Baltimore,Craig Baltimore,ARCE,40,2.07,2.28,2,ARCE 211; ARCE 212; ARCE 222; ARCE 223; ARCE 305; ARCE 306; ARCE 315; ARCE 321; ARCE 322; ARCE 444; ARCE 226,Inflexible Attendance Policy:1; Class Handouts:1,11,2
426cbc6b-72de-49a7-adeb-796d17ad7299,Aurora,Geisen,Aurora Geisen,IME,1,4,4,4,IME,Fast Response Time:1; Uploads Slides:1,1,2
42735272-e1e2-42c6-a87d-3ec4134fc7c4,Lorraine,Donegan,Lorraine Donegan,GRC,15,2.76,2.94,2.6,GRC 203; GRC 218; GRC 339; GRC 440; GRC 318,,5,0
42c8876c-bad4-4e44-a8a9-e6c108a2a764,Jim,Keese,Jim Keese,GEOG,2,2.5,2.5,2.5,GEOG 150; GEOG 370,Class Handouts:1,2,1
43021371-5b50-4da7-8270-b0d39381f48b,Deif,Ahmed,Deif Ahmed,AERO,12,2.81,2.71,2.81,BUS 304; IT 371; IT 403; IT 410; IT 415; GSB 534; ITP 415,Fast Response Time:1; Inflexible Attendance Policy:1; Uploads Slides:1,7,3
4314190b-d96e-442a-9230-60c52e152610,Jesse,Sanford,Jesse Sanford,EDUC,1,4,4,4,EDUC,Zoom Office Hours:1; Supplemental Study Material:1; Uploads Slides:1,1,3
4323c2c6-3257-4e5b-baec-8ad0fb8fc3ed,Ryan,Sandwick,Ryan Sandwick,LA,3,3,2.67,2.33,LA 101; CRP 314,Flexible Attendance Policy:1; Uploads Slides:1,2,2
434fcae4-e1ba-4bf4-a8e6-06adeb35ca5b,Alison,Cheung,Alison Cheung,COMS,3,3,3,3.33,COMS 385; COMS 100,Zoom Office Hours:1; Fast Response Time:2; Uploads Slides:1; Flexible Grading Policy:1,2,4
4352e955-1edb-4737-b8b5-47a95017ea8c,Omar,Khan,Omar Khan,CE,1,4,4,4,CE,Flexible Attendance Policy:1; Flexible Deadline Policy:1; Flexible Grading Policy:1,1,3
435cf0cd-2be9-4397-8af1-9bbb001310da,Paul,Miklowitz,Paul Miklowitz,PHIL,92,2.59,2.68,2.39,HNRS 230; PHIL 230; PHIL 231; PHIL 315; HUM 335; PHIL 457,,6,0
436ac3ea-924c-40be-a4da-356210634e01,Peter,Laursen,Peter Laursen,ARCE,7,3.06,2.94,2.82,ARCE 211; ARCE 212; ARCE 223; ARCE 306; ARCE 412,,5,0
4373c26d-1c26-46f9-98f4-96e97d38f82c,Allen,Settle,Allen Settle,POLS,116,1.89,1.69,1.86,POLS 110; POLS 111; POLS 112; POLS 210; POLS 236; POLS 321; POLS 341; POLS 471,,8,0
437bb1b7-ca77-4eef-97d7-591ca368513c,Sandra,Valois,Sandra Valois,COMS,8,4,3.87,3.76,COMS 101; COMS 213,High In-Person Availability:3; Flexible Attendance Policy:4; Flexible Deadline Policy:3; Flexible Grading Policy:1; Fast Response Time:1; Uploads Slides:1,2,6
43974698-f35c-4508-8853-09b590d42401,Roger,Hall,Roger Hall,HIST,42,3.51,3.56,3.3,HIST 201; HIST 202; HIST 320,Zoom Office Hours:2; Flexible Attendance Policy:3; Flexible Deadline Policy:2; Uploads Slides:6; No Breaks During Lecture:5; Fast Response Time:1; Inflexible Attendance Policy:3,3,7
43d28b7c-0e9e-4f58-9feb-75565943ca18,Maddox,Sean,Maddox Sean,ENGL,27,3.14,3,3.24,ENGL 134; ENGL 141; ENGL 145; ENGL 149,,4,0
441f5c44-5c10-4916-a122-2a690e787359,Mark,Berrio,Mark Berrio,ARCE,8,2.33,2.78,2.22,ARCE 221; ARCE 222; ARCE 225; ARCE 323,,4,0
44206a7f-ed55-416d-b623-e15c4d14dab2,Assal,Hisham,Assal Hisham,CSC,20,2.96,2.57,3.2,CPE 101; CSC 101; CPE 102; CSC 102; CSC 141; CPE 203; CSC 480; CSC 481; CSC 487; CPE 202,Zoom Office Hours:1; Flexible Deadline Policy:2; Uploads Slides:3; Flexible Grading Policy:2,10,4
4423ac41-397c-48f7-8296-e75e3f79131a,Carl,Hsieh,Carl Hsieh,CE,5,2,2,2,CE 259; ARCE 333; CE 351; CE 355; CE 453,,5,0
447dee03-36b4-4a2c-bf03-29202350495f,Brian,Kennelly,Brian Kennelly,FR,49,2.49,2.7,2.51,FR 101; FR 102; FR 103; FR 122; FNR 201; FR 201; FR 202; FR 203; FR 233; FR 305; HUM 310; FR 350,Does Not Use Canvas:2; Inflexible Deadline Policy:2; No Breaks During Lecture:1,12,3
4492e415-31c3-447c-8d58-ad474c54f453,Jennifer,Jipson,Jennifer Jipson,PSY,25,3.38,3.5,3.27,CD 102; CD 201; CD 208; CD 209; CD 256; PSY 256; CD 304; CD 324; CD 329; CD 350; CD 462,,11,0
44acd2d5-3eb8-43d6-9cec-aa129c241288,Charlotte,Mann,Charlotte Mann,STAT,8,3.63,3.62,3.62,STAT 217; STAT 331,Fast Response Time:2; Supplemental Study Material:1; Honor DRC Accommodations:1; High In-Person Availability:1; Uploads Slides:2; Flexible Attendance Policy:1,2,6
44ad741d-211f-42c5-81ae-ce564a3da011,Pratish,Patel,Pratish Patel,BUS,28,2.49,2.42,2.27,TH 407; BUS 434; BUS 435; BUS 441; BUS 442,High In-Person Availability:1; Fast Response Time:1; Flexible Deadline Policy:1,5,3
44af3724-23b8-443b-8972-f248e6df5fe5,Muhammad Adeel,Ajaib,Muhammad Adeel Ajaib,PHYS,7,2.89,2.89,2.67,PHYS 121; PHYS 141; PHYS 142,,3,0
4532007c-63bf-4453-abc1-59500bd4fae3,Julia,Woolley,Julia Woolley,COMS,11,3.18,3.27,3.18,COMS 101; COMS 218; COMS 419,,3,0
45363523-0fb4-4793-890c-9d0e3c977fe1,Donna,Morgan,Donna Morgan,MATH,3,3.4,3.2,3.2,MATH 104,,1,0
457a9d42-4c99-44b1-b280-79e4c020f2d0,Leonardo,Frem,Leonardo Frem,EE,1,2.5,2,2,EE 151,,1,0
459c9d24-fe68-4a5a-9c16-e25e7c35f4ad,Wes,Love,Wes Love,BUS,1,3,2,4,ITP,Flexible Attendance Policy:1; Uploads Slides:1,1,2
45a3ac9d-0e69-420a-9d36-d519782c4103,Vidya,Schalk,Vidya Schalk,MATE,50,1.38,1.6,1.59,MATE 210; BRAE 348; CHEM 127; CHEM 110; CHEM 124; BRAE 345; BRAE 239,High In-Person Availability:3; Inflexible Attendance Policy:26; Inflexible Deadline Policy:15; Inflexible Grading Policy:16; No Breaks During Lecture:9; Supplemental Study Material:9; Uploads Slides:9; Honor DRC Accommodations:1; Class Handouts:3; Pop Quizzes:1,7,10
45a82d2a-55d8-499b-9f2e-e5cb833be1ff,Lauren,Chan,Lauren Chan,BIO,2,4,4,4,BIO 263; BIO 363,Uploads Slides:2,2,1
45baa272-390d-4f77-a142-fa2273ea869c,Leanne,Berning,Leanne Berning,DSCI,43,3.89,3.85,3.89,DSCI 230; DSCI 231; DSCI 301; DSCI 321,,4,0
461245c0-275a-4da4-b409-8ba3ccd2b652,Philip,Valle,Philip Valle,TH,103,2.8,2.87,2.68,TH 110; TH 201; TH 210; TH 227; TH 228; TH 360; HNRS 299,Zoom Office Hours:3; Class Handouts:2; Inflexible Deadline Policy:6; Supplemental Study Material:1; Inflexible Grading Policy:2; Uploads Slides:2; No Breaks During Lecture:1; High In-Person Availability:1; Recorded Lectures:1; Fast Response Time:1,7,10
